,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-02-13 2:42:39,0.06037028175,0.07639586894,0.07926002246,0.04440724645
2004-02-13 2:52:39,0.0610713902,0.07549738757,0.07822232531,0.04487850969
2004-02-13 3:02:39,0.0598431564,0.07583763856,0.07918467699,0.04427281606
2004-02-13 3:12:39,0.06109478002,0.07534572001,0.07944723863,0.04394716539
2004-02-13 3:22:39,0.06035441184,0.07573397139,0.07926934909,0.04443473802
2004-02-13 3:32:39,0.06018081938,0.07585790322,0.07996962742,0.04399873041
2004-02-13 3:42:39,0.06026490551,0.07666038381,0.07849206504,0.04415225353
2004-02-13 3:52:39,0.06067640021,0.07592524049,0.07854489965,0.04421187558
2004-02-13 4:02:39,0.06119356414,0.07642443479,0.07967625372,0.0446150691
2004-02-13 4:12:39,0.0604063675,0.07535934372,0.07891977147,0.04387265003
2004-02-13 4:22:39,0.05983588066,0.07574739978,0.08042340935,0.04363279457
2004-02-13 4:32:39,0.0598743591,0.07529342253,0.07884989501,0.04390624542
2004-02-13 4:42:39,0.06104375214,0.07541252014,0.07981307681,0.04498344646
2004-02-13 4:52:39,0.06009761219,0.07588119537,0.07928375409,0.04405317642
2004-02-13 5:02:39,0.06013662777,0.07423126129,0.07921802822,0.04362551882
2004-02-13 5:12:39,0.06129381317,0.0766062796,0.0817948142,0.04500556668
2004-02-13 5:22:39,0.05982909322,0.07541559646,0.07946764979,0.04397568241
2004-02-13 5:32:39,0.0603492358,0.0761566971,0.07818433517,0.04350061038
2004-02-13 5:42:39,0.0594945554,0.07474515357,0.07967058938,0.04406787441
2004-02-13 5:52:39,0.06227354851,0.07567566776,0.08063938669,0.04451242736
2004-02-13 6:02:39,0.06069500464,0.07551804287,0.08098881781,0.04384979735
2004-02-13 6:12:39,0.06114947019,0.07702641731,0.07985126227,0.04478070218
2004-02-13 6:22:39,0.06068030666,0.07537296743,0.08042785292,0.0441089897
2004-02-13 6:32:39,0.0605913863,0.07610049319,0.07806118463,0.04423795107
2004-02-13 6:42:39,0.06125167244,0.07606753259,0.08086913424,0.04319927731
2004-02-13 6:52:39,0.06140480492,0.07516558426,0.08101772547,0.04421534255
2004-02-13 7:02:39,0.06220523463,0.07613985058,0.07911997656,0.04429034621
2004-02-13 7:12:39,0.06033820011,0.07435656038,0.07949494604,0.04341720787
2004-02-13 7:22:39,0.06059329069,0.07682880023,0.07929752429,0.04369915523
2004-02-13 7:32:39,0.06020606475,0.07510762244,0.07820494165,0.04305561795
2004-02-13 7:42:39,0.05997924703,0.07509644026,0.07921192441,0.04393407881
2004-02-13 7:52:39,0.06020879926,0.07533053372,0.07936696128,0.04430660677
2004-02-13 8:02:39,0.05925743445,0.07493930368,0.07802900532,0.04376576005
2004-02-13 8:12:39,0.06010679232,0.07615327897,0.08112373651,0.04383304849
2004-02-13 8:22:39,0.05988095122,0.07545656526,0.08152033791,0.04397299673
2004-02-13 8:32:39,0.06005459251,0.07500595732,0.07903198398,0.04359729479
2004-02-13 8:42:39,0.06054812247,0.07563240393,0.08204297085,0.04350734899
2004-02-13 8:52:39,0.06100883832,0.07621690512,0.08019874017,0.04410776893
2004-02-13 9:02:39,0.06148542409,0.07523946482,0.0809262171,0.04359822257
2004-02-13 9:12:39,0.06133092436,0.07666331364,0.08045803018,0.04443507984
2004-02-13 9:22:39,0.06014776112,0.0761134821,0.07976722496,0.04399121051
2004-02-13 9:32:39,0.06119795888,0.07671976171,0.08006548171,0.04465501245
2004-02-13 9:42:39,0.05939259729,0.07556511548,0.07714697983,0.04284012891
2004-02-13 9:52:39,0.06043332194,0.07583890815,0.07772835588,0.04391698813
2004-02-13 10:02:39,0.06097573124,0.07578075101,0.07987616583,0.04401538161
2004-02-13 10:12:39,0.06027052102,0.07571053274,0.08010269056,0.04415274183
2004-02-13 10:22:39,0.06063450364,0.0765083256,0.08095429464,0.04381942478
2004-02-13 10:32:39,0.05984105669,0.07508105865,0.08053210606,0.04394672591
2004-02-13 10:42:39,0.05975350359,0.07662698374,0.08240373065,0.04365921188
2004-02-13 10:52:39,0.06006631183,0.0758045803,0.07954631574,0.04369490698
2004-02-13 11:02:39,0.05967386103,0.07593227208,0.07858313394,0.04497670785
2004-02-13 11:12:39,0.05991967381,0.07487865618,0.0779931149,0.04364168172
2004-02-13 11:22:39,0.06045612579,0.07606860687,0.07967752332,0.04346891938
2004-02-13 11:32:39,0.05907563846,0.07513662777,0.07808950632,0.04389149861
2004-02-13 11:42:39,0.06199121051,0.07543327311,0.08012178329,0.04445588163
2004-02-13 11:52:39,0.06044601787,0.07625025636,0.07950993701,0.04384374237
2004-02-13 12:02:39,0.06024796133,0.07575150154,0.08077620978,0.04486576493
2004-02-13 12:12:39,0.06038634699,0.07533341472,0.078778163,0.04377962791
2004-02-13 12:22:39,0.06108115631,0.07512271107,0.07751154842,0.0434178915
2004-02-13 12:32:39,0.06137570194,0.07686288393,0.08169436984,0.04447453489
2004-02-13 12:42:39,0.06201181698,0.07615376727,0.07753435226,0.04397719615
2004-02-13 12:52:39,0.06046984716,0.07479002881,0.07949846184,0.04339567362
2004-02-13 13:02:39,0.06098662044,0.07550686069,0.07921841887,0.04379554666
2004-02-13 13:12:39,0.06028204502,0.07526822599,0.07781913179,0.04439455052
2004-02-13 13:22:39,0.06189384247,0.07669554177,0.07940553738,0.04418999951
2004-02-13 13:32:39,0.06044797109,0.07519341765,0.07711533766,0.04430191904
2004-02-13 13:42:39,0.0608581962,0.07632775038,0.08089633283,0.04389271937
2004-02-13 13:52:39,0.06000839885,0.07529884272,0.07659338835,0.04344914302
2004-02-13 14:02:39,0.06126466136,0.07548601006,0.07889071732,0.04297333854
2004-02-13 14:12:39,0.06060857464,0.07592358025,0.07982118267,0.04390751502
2004-02-13 14:22:39,0.06107934958,0.07608232824,0.0798287514,0.04389906734
2004-02-13 14:32:39,0.06134425509,0.07599028273,0.07890658724,0.04430758338
2004-02-13 14:42:39,0.06113921578,0.07668011133,0.07909780751,0.04493368817
2004-02-13 14:52:39,0.06045514918,0.07480189462,0.0776011524,0.04313277015
2004-02-13 15:02:39,0.06176014454,0.07551027882,0.07877552615,0.04368396894
2004-02-13 15:12:39,0.06003076322,0.07533780946,0.07708979931,0.04355144294
2004-02-13 15:22:39,0.05960222667,0.07550661653,0.07768103911,0.04305210215
2004-02-13 15:32:39,0.06047180038,0.07514834709,0.07687216173,0.04409277797
2004-02-13 15:42:39,0.05972952781,0.0758455491,0.07828961375,0.04394994873
2004-02-13 15:52:39,0.06158918893,0.07597128766,0.07809521949,0.04397968651
2004-02-13 16:02:39,0.05963772645,0.0753434738,0.07792377557,0.04399033156
2004-02-13 16:12:39,0.05942506958,0.07495746863,0.07772601201,0.04444548074
2004-02-13 16:22:39,0.06048405684,0.07505542263,0.07599140583,0.04383705259
2004-02-13 16:32:39,0.06022256946,0.07526041311,0.07716275209,0.04357854387
2004-02-13 16:42:39,0.06019185507,0.07554074906,0.07970965379,0.04394794668
2004-02-13 16:52:39,0.05948332438,0.07459397432,0.07718648372,0.04313052395
2004-02-13 17:02:39,0.06154226281,0.07548503345,0.0791278871,0.04415615997
2004-02-13 17:12:39,0.06007134137,0.0756518873,0.07982523561,0.04345387958
2004-02-13 17:22:39,0.06140294936,0.07582035256,0.07857493042,0.0441221251
2004-02-13 17:32:39,0.0603354656,0.07584833244,0.08101513746,0.04405469017
2004-02-13 17:42:39,0.06182040139,0.0758749939,0.07894721422,0.04566057913
2004-02-13 17:52:39,0.05926383124,0.07492626593,0.07682733532,0.0435492944
2004-02-13 18:02:39,0.06058284096,0.07573240881,0.07770071781,0.0443020167
2004-02-13 18:12:39,0.05959495093,0.07507856829,0.07706059866,0.04294150105
2004-02-13 18:22:39,0.0615601836,0.07494721422,0.07919268519,0.04472659798
2004-02-13 18:32:39,0.06116460765,0.07526768885,0.07671297427,0.0443769227
2004-02-13 18:42:39,0.06097084819,0.07533380536,0.07653449875,0.04420626007
2004-02-13 18:52:39,0.06146218077,0.07542194443,0.08022398555,0.04466673177
2004-02-13 19:02:39,0.06008911568,0.07585878217,0.07877992089,0.04440793007
2004-02-13 19:12:39,0.05994228234,0.07579505835,0.08097040871,0.04332027931
2004-02-13 19:22:39,0.05924459202,0.07390434103,0.0785118414,0.04287225939
2004-02-13 19:32:39,0.06038400313,0.0759388642,0.07867410518,0.04408516041
2004-02-13 19:42:39,0.06047419308,0.07488895942,0.07774110064,0.04424737536
2004-02-13 19:52:39,0.0621694907,0.07611196836,0.07955881635,0.04398564383
2004-02-13 20:02:39,0.06053152009,0.07489555154,0.07781190488,0.04408027736
2004-02-13 20:12:39,0.06018555594,0.07594457737,0.07937365106,0.04331983984
2004-02-13 20:22:39,0.06093783876,0.07568948679,0.07927862689,0.04448859808
2004-02-13 20:32:39,0.05973260413,0.07436398262,0.07805200449,0.04423741394
2004-02-13 20:42:39,0.05966687827,0.07520718785,0.07732477172,0.04350988818
2004-02-13 20:52:39,0.05973997754,0.07457053567,0.07785238537,0.04391879486
2004-02-13 21:02:39,0.06089130329,0.07587172225,0.07716924655,0.04432565067
2004-02-13 21:12:39,0.06044831291,0.07608599053,0.07755891401,0.0448546804
2004-02-13 21:22:39,0.06067039406,0.07389311002,0.07586869476,0.04314107134
2004-02-13 21:32:39,0.05993666683,0.0738863714,0.07722393672,0.04331295473
2004-02-13 21:42:39,0.06166609698,0.07586893891,0.07893642268,0.04481293032
2004-02-13 21:52:39,0.06085638947,0.07540802774,0.07964368377,0.04414014356
2004-02-13 22:02:39,0.06080653352,0.07471536696,0.07854602276,0.04294423556
2004-02-13 22:12:39,0.06198134675,0.07591732995,0.08054997803,0.04479896479
2004-02-13 22:22:39,0.06102793105,0.0750270521,0.07840026368,0.04476532057
2004-02-13 22:32:39,0.06054734118,0.07524771717,0.0772317496,0.04476307437
2004-02-13 22:42:39,0.061285219,0.07549699692,0.07961497143,0.04407319693
2004-02-13 22:52:39,0.06117046731,0.07468748474,0.07720601592,0.04407651741
2004-02-13 23:02:39,0.06174017286,0.07579437473,0.07843507984,0.04443034328
2004-02-13 23:12:39,0.06118252844,0.07475408956,0.07665667269,0.04377879779
2004-02-13 23:22:39,0.06083382978,0.07484340056,0.07778700132,0.04409004346
2004-02-13 23:32:39,0.05982767713,0.07488895942,0.0777832902,0.0434881586
2004-02-13 23:42:39,0.06106328434,0.07463772645,0.07796406075,0.04344767811
2004-02-13 23:52:39,0.06100131842,0.07412778944,0.07817281117,0.04368206455
2004-02-14 0:02:39,0.06041598711,0.07430914595,0.0780713902,0.04403994336
2004-02-14 0:12:39,0.05996152156,0.07468025783,0.077951023,0.04355774208
2004-02-14 0:22:39,0.06019585917,0.074979833,0.07762752088,0.04455652131
2004-02-14 0:32:39,0.06152536745,0.0755528102,0.07733111968,0.04391317935
2004-02-14 0:42:39,0.06117154158,0.0754617413,0.07898994092,0.04450324723
2004-02-14 0:52:39,0.06085853801,0.07505034426,0.07607031593,0.04469090288
2004-02-14 1:02:39,0.06123966014,0.07474940183,0.07907500366,0.04527682016
2004-02-14 1:12:39,0.06000918014,0.07506470042,0.07519776356,0.04381473705
2004-02-14 1:22:39,0.06150090336,0.07519600566,0.07856653157,0.04540646516
2004-02-14 1:32:39,0.06051179257,0.07535734167,0.0763942087,0.04338419845
2004-02-14 1:42:39,0.06143761902,0.07477943259,0.07651203672,0.04404775624
2004-02-14 1:52:39,0.06186835295,0.07502275502,0.07923765809,0.0438548269
2004-02-14 2:02:39,0.06162332145,0.07559553689,0.07744455296,0.04405327409
2004-02-14 2:12:39,0.06088744568,0.07513242834,0.07792323844,0.04474393281
2004-02-14 2:22:39,0.06074656966,0.07466844084,0.07751394111,0.04393354168
2004-02-14 2:32:39,0.06134835685,0.07480008789,0.07716275209,0.04366575516
2004-02-14 2:42:39,0.0602023048,0.07375438254,0.07785902632,0.0439665511
2004-02-14 2:52:39,0.06087904683,0.07506074515,0.08003530446,0.04515200938
2004-02-14 3:02:39,0.05948762147,0.07401997168,0.07606084281,0.04387279652
2004-02-14 3:12:39,0.06062649543,0.07596152156,0.07700385761,0.04399799795
2004-02-14 3:22:39,0.06126925143,0.07537438351,0.0796853362,0.04442160262
2004-02-14 3:32:39,0.05971468333,0.07554831779,0.08025958299,0.0445953904
2004-02-14 3:42:39,0.0607844133,0.07528141023,0.07698037014,0.04479085893
2004-02-14 3:52:39,0.06006308902,0.07486420235,0.08095009522,0.04478455979
2004-02-14 4:02:39,0.06012935202,0.07603842961,0.07788446701,0.0444726305
2004-02-14 4:12:39,0.05982992334,0.07448488696,0.07645065677,0.04397221544
2004-02-14 4:22:39,0.05994384491,0.07569461399,0.07683929879,0.04433072904
2004-02-14 4:32:39,0.06177049661,0.07520474633,0.07829034621,0.04390907759
2004-02-14 4:42:39,0.06061829191,0.07475731237,0.07776532057,0.04384144734
2004-02-14 4:52:39,0.06033282875,0.07493090483,0.07838541921,0.04432750623
2004-02-14 5:02:39,0.0605539333,0.07557278187,0.07812974266,0.04446506177
2004-02-14 5:12:39,0.06046589189,0.0755251233,0.07722808731,0.04400581083
2004-02-14 5:22:39,0.06080243176,0.07541085991,0.07755310318,0.04478748962
2004-02-14 5:32:39,0.05950158699,0.07415132575,0.07655700962,0.04358855413
2004-02-14 5:42:39,0.06172947898,0.07619288051,0.07889750476,0.04379300747
2004-02-14 5:52:39,0.06114287807,0.07547477904,0.07774481176,0.04441496167
2004-02-14 6:02:39,0.06106606768,0.07540993213,0.07711948826,0.04393979198
2004-02-14 6:12:39,0.06112612921,0.07449963377,0.07776092583,0.04427281606
2004-02-14 6:22:39,0.05973572928,0.07398408125,0.07868899849,0.04321978612
2004-02-14 6:32:39,0.05989345183,0.07513189121,0.07793402998,0.04352414669
2004-02-14 6:42:39,0.06193285805,0.07440016602,0.0783706724,0.04405898726
2004-02-14 6:52:39,0.06150510279,0.07512539675,0.07655495874,0.04380370135
2004-02-14 7:02:39,0.06124830314,0.07546452463,0.07843688657,0.04472029884
2004-02-14 7:12:39,0.06162610479,0.07490907759,0.07957790908,0.04394477269
2004-02-14 7:22:39,0.05983553884,0.07504653548,0.07857038918,0.04393090483
2004-02-14 7:32:39,0.06017232287,0.07479432589,0.07725430929,0.04460408223
2004-02-14 7:42:39,0.06105849895,0.07486893891,0.07751237853,0.04320010743
2004-02-14 7:52:39,0.06151745691,0.07474847405,0.07631251526,0.04490097173
2004-02-14 8:02:39,0.06023277504,0.07495370868,0.07716035939,0.04379813467
2004-02-14 8:12:39,0.06149709458,0.07462537233,0.07898745056,0.04415694126
2004-02-14 8:22:39,0.06152824845,0.07492279896,0.07754958738,0.04462517701
2004-02-14 8:32:39,0.06209185019,0.07499672836,0.07779623028,0.04411904878
2004-02-14 8:42:39,0.06052307242,0.07462937643,0.07594208702,0.04377728405
2004-02-14 8:52:39,0.0617821671,0.07448786562,0.07652873675,0.04412671517
2004-02-14 9:02:39,0.06019390595,0.07424034377,0.07496977391,0.04391679281
2004-02-14 9:12:39,0.06121802822,0.0748766053,0.07677059427,0.04394755603
2004-02-14 9:22:39,0.06075311294,0.07394491919,0.07776195127,0.04390722203
2004-02-14 9:32:39,0.06048308023,0.07282421017,0.07733126618,0.0434305386
2004-02-14 9:42:39,0.06114190146,0.07424219933,0.07856672689,0.0435636994
2004-02-14 9:52:39,0.06159543923,0.07506167293,0.07709658675,0.04441911226
2004-02-14 10:02:39,0.05991972264,0.07406972997,0.07582445432,0.04387265003
2004-02-14 10:12:39,0.06099589824,0.07573328776,0.07763294106,0.04354787831
2004-02-14 10:22:39,0.05991415596,0.0739636701,0.07657839738,0.04357390498
2004-02-14 10:32:39,0.06079999023,0.07574569071,0.07817119977,0.04419483373
2004-02-14 10:42:39,0.06012417599,0.07433380536,0.07587675179,0.04382367303
2004-02-14 10:52:39,0.06085687778,0.07578602471,0.07655368914,0.04438859319
2004-02-14 11:02:39,0.06017642463,0.07368255286,0.07877171737,0.04427540407
2004-02-14 11:12:39,0.06131510328,0.07515518336,0.08028512134,0.04510107915
2004-02-14 11:22:39,0.06054670638,0.07458508716,0.081146931,0.04527603887
2004-02-14 11:32:39,0.06140490258,0.07510781776,0.07777147322,0.04475994922
2004-02-14 11:42:39,0.06031285707,0.07414898188,0.07788832463,0.04462537233
2004-02-14 11:52:39,0.06176009571,0.07426041311,0.07789921383,0.04464798086
2004-02-14 12:02:39,0.06099326139,0.07558513599,0.08157961815,0.04396811368
2004-02-14 12:12:39,0.0607832902,0.07511455637,0.07885712193,0.04505083256
2004-02-14 12:22:39,0.06141603594,0.07461106499,0.07801201231,0.04386483715
2004-02-14 12:32:39,0.06245016847,0.07529527809,0.07812656868,0.04441076224
2004-02-14 12:42:39,0.05945954392,0.07492167586,0.0788743591,0.04369017042
2004-02-14 12:52:39,0.06073528981,0.07411641193,0.07691659749,0.04458401289
2004-02-14 13:02:39,0.05992299429,0.07451003467,0.07786117486,0.04350520045
2004-02-14 13:12:39,0.06183763856,0.07426534499,0.07731246643,0.04415860149
2004-02-14 13:22:39,0.06068782655,0.07405630158,0.07536163875,0.04424566629
2004-02-14 13:32:39,0.06126578446,0.07434440158,0.07591903902,0.0441429269
2004-02-14 13:42:39,0.06081795986,0.07533839543,0.076930856,0.04396323063
2004-02-14 13:52:39,0.05999443332,0.0737170272,0.07646774745,0.04402343864
2004-02-14 14:02:39,0.06110410665,0.07458186435,0.07541164119,0.04496576981
2004-02-14 14:12:39,0.06157493042,0.07598373944,0.07900302749,0.04422901509
2004-02-14 14:22:39,0.0620305679,0.07579779286,0.07846740564,0.04436173641
2004-02-14 14:32:39,0.06157703013,0.07433673519,0.0742443967,0.04374193076
2004-02-14 14:42:39,0.06044855706,0.07434225304,0.07514566141,0.04454719469
2004-02-14 14:52:39,0.06138986279,0.07482679818,0.0771136286,0.04419966795
2004-02-14 15:02:39,0.06081683676,0.07403242346,0.07729405733,0.04310537624
2004-02-14 15:12:39,0.06180887739,0.07470384296,0.07638913033,0.043783925
2004-02-14 15:22:39,0.06015425558,0.07387885151,0.07736471507,0.04365926071
2004-02-14 15:32:39,0.06073934274,0.07443923043,0.07704751209,0.04380003906
2004-02-14 15:42:39,0.06031227111,0.07433297524,0.07573338542,0.04326251282
2004-02-14 15:52:39,0.06146369452,0.07450715367,0.07753747742,0.04393700864
2004-02-14 16:02:39,0.06158816348,0.07337492065,0.07756316226,0.04407637092
2004-02-14 16:12:39,0.06012315054,0.07559841789,0.07610737829,0.04431139216
2004-02-14 16:22:39,0.06139459935,0.07412969383,0.07672313101,0.04413159822
2004-02-14 16:32:39,0.06144567606,0.0751509351,0.07724161336,0.04396796719
2004-02-14 16:42:39,0.06029903804,0.07445529567,0.07738400313,0.04386752283
2004-02-14 16:52:39,0.06168655696,0.0752479125,0.07632286733,0.04396567215
2004-02-14 17:02:39,0.05988392988,0.07389481908,0.07854411837,0.04459246057
2004-02-14 17:12:39,0.06139992187,0.07527711314,0.07783260901,0.04399975585
2004-02-14 17:22:39,0.0615971483,0.07500581083,0.07635792763,0.04387626349
2004-02-14 17:32:39,0.06106089165,0.07420713902,0.0766120416,0.04414522193
2004-02-14 17:42:39,0.0603487475,0.0746582841,0.07744762928,0.04388368573
2004-02-14 17:52:39,0.05919727526,0.07445221935,0.07575892378,0.04450490747
2004-02-14 18:02:39,0.05945866497,0.07406631183,0.07527472045,0.04364441623
2004-02-14 18:12:39,0.06033575858,0.07416426583,0.07707104839,0.04311104058
2004-02-14 18:22:39,0.06131441965,0.07453567069,0.07630924362,0.04395365985
2004-02-14 18:32:39,0.05925919234,0.07471653889,0.0764150105,0.04420030275
2004-02-14 18:42:39,0.06238400313,0.07551794521,0.07792040627,0.04434947996
2004-02-14 18:52:39,0.06140592802,0.07477850481,0.07777767469,0.04470135261
2004-02-14 19:02:39,0.06193622735,0.07469310025,0.07734860101,0.04378578056
2004-02-14 19:12:39,0.06097285024,0.07502060647,0.07651550369,0.04483568534
2004-02-14 19:22:39,0.06081595781,0.07455764442,0.07550715367,0.04341862396
